order_id,customer_id,age,gender,country,city,registration_date,product_id,product_name,brand,category,condition,price,order_date,quantity,total_price,age_group,product_type
165,1365,56.0,Male,Latvia,Riga,2025-09-09,243,Puma T-Shirt 243,P u m a,T-Shirt,New,53.04,2025-05-10,2,106.08,Senior,T-Shirt
166,43,48.0,Female,Poland,Warsaw,2024-03-18,91,H&M Jacket 91,H & M,Jacket,Like New,17.29,2024-08-19,2,34.58,Middle-aged,Jacket
167,350,20.0,Female,Estonia,Tallinn,2025-03-18,5,Zara Jeans 5,Z a r a,Jeans,Like New,36.63,2025-05-28,3,109.89,Young Adult,Jeans
168,1986,38.0,Female,Estonia,Tallinn,2025-04-18,243,Puma T-Shirt 243,P u m a,T-Shirt,New,53.04,2024-06-03,3,159.12,Adult,T-Shirt
169,1001,54.0,Female,Poland,Krakow,2025-11-02,127,Zara Jacket 127,Z a r a,Jacket,Good,53.47,2024-09-22,2,106.94,Middle-aged,Jacket
170,93,60.0,Female,Estonia,Tartu,2024-08-05,9,H&M T-Shirt 9,H & M,T-Shirt,Like New,139.27,2026-04-29,3,417.81,Senior,T-Shirt
171,596,36.0,Male,Lithuania,Vilnius,2024-06-13,117,Adidas Jacket 117,A d i d a s,Jacket,New,44.71,2025-10-30,3,134.13,Adult,Jacket
172,343,50.0,Male,Lithuania,Klaipeda,2025-09-10,76,Levi's Jeans 76,L e v i ' s,Jeans,New,108.55,2024-09-12,1,108.55,Middle-aged,Jeans
173,624,42.0,Male,Latvia,Daugavpils,2025-08-26,172,Levi's Jeans 172,L e v i ' s,Jeans,New,92.48,2025-10-17,2,184.96,Adult,Jeans
174,1505,24.0,Male,Latvia,Riga,2026-01-03,180,H&M Jeans 180,H & M,Jeans,Like New,13.1,2025-02-20,3,39.3,Young Adult,Jeans
175,1359,33.0,Male,Latvia,Daugavpils,2024-01-20,250,Adidas Hoodie 250,A d i d a s,Hoodie,Good,69.88,2025-06-10,2,139.76,Adult,Hoodie
176,940,41.0,Female,Poland,Warsaw,2024-04-21,7,Uniqlo Hoodie 7,U n i q l o,Hoodie,New,103.36,2025-04-06,2,206.72,Adult,Hoodie
177,1455,25.0,Female,Latvia,Riga,2025-01-22,171,Adidas Jacket 171,A d i d a s,Jacket,Fair,19.53,2026-04-12,3,58.59,Young Adult,Jacket
178,1756,58.0,Female,Estonia,Tartu,2025-10-15,248,Puma Shoes 248,P u m a,Shoes,Like New,133.24,2025-03-05,1,133.24,Senior,Shoes
179,1405,41.0,Male,Lithuania,Kaunas,2025-06-30,266,Puma Jacket 266,P u m a,Jacket,Fair,43.11,2026-03-19,3,129.33,Adult,Jacket
180,43,48.0,Female,Poland,Warsaw,2024-03-18,76,Levi's Jeans 76,L e v i ' s,Jeans,New,108.55,2025-01-13,2,217.1,Middle-aged,Jeans
181,1351,29.0,Male,Latvia,Riga,2026-03-20,73,H&M Shoes 73,H & M,Shoes,Fair,103.17,2025-10-24,2,206.34,Young Adult,Shoes
182,64,52.0,Male,Lithuania,Vilnius,2025-02-05,126,H&M Dress 126,H & M,Dress,New,67.48,2026-05-15,3,202.44,Middle-aged,Dress
183,1994,49.0,Female,Poland,Warsaw,2025-08-27,221,Zara Jacket 221,Z a r a,Jacket,New,46.58,2024-12-30,2,93.16,Middle-aged,Jacket
184,1525,19.0,Female,Estonia,Tallinn,2023-10-14,46,Puma Dress 46,P u m a,Dress,Like New,108.59,2025-06-23,1,108.59,Young Adult,Dress
185,1309,51.0,Female,Estonia,Tallinn,2023-09-18,56,Uniqlo Jacket 56,U n i q l o,Jacket,New,81.7,2026-03-05,2,163.4,Middle-aged,Jacket
186,1391,54.0,Male,Latvia,Riga,2024-11-06,279,Nike Hoodie 279,N i k e,Hoodie,Fair,14.05,2025-11-23,2,28.1,Middle-aged,Hoodie
187,359,62.0,Female,Latvia,Daugavpils,2024-09-16,136,Adidas Jacket 136,A d i d a s,Jacket,Good,134.28,2025-05-25,3,402.84,Senior,Jacket
188,1819,31.0,Female,Lithuania,Kaunas,2024-12-16,170,Adidas Shoes 170,A d i d a s,Shoes,Like New,15.45,2026-01-26,2,30.9,Adult,Shoes
189,855,50.0,Male,Estonia,Tallinn,2025-03-22,142,Levi's Shoes 142,L e v i ' s,Shoes,Like New,112.4,2024-12-14,2,224.8,Middle-aged,Shoes
190,85,22.0,Female,Estonia,Tartu,2024-08-30,297,Puma Shoes 297,P u m a,Shoes,Fair,141.78,2026-05-21,3,425.34,Young Adult,Shoes
191,704,35.0,Male,Estonia,Tartu,2023-10-02,63,Levi's T-Shirt 63,L e v i ' s,T-Shirt,Good,12.67,2025-09-10,2,25.34,Adult,T-Shirt
192,1161,53.0,Female,Poland,Warsaw,2024-04-23,178,Nike Jeans 178,N i k e,Jeans,Like New,74.66,2024-09-22,2,149.32,Middle-aged,Jeans
193,1986,38.0,Female,Estonia,Tallinn,2025-04-18,5,Zara Jeans 5,Z a r a,Jeans,Like New,36.63,2026-05-04,2,73.26,Adult,Jeans
194,302,55.0,Male,Estonia,Tartu,2024-08-31,239,Uniqlo Jacket 239,U n i q l o,Jacket,New,11.97,2024-11-02,3,35.91,Senior,Jacket
195,1072,35.0,Female,Latvia,Riga,2023-11-18,149,Adidas Dress 149,A d i d a s,Dress,Good,85.06,2025-12-25,3,255.18,Adult,Dress
196,1361,49.0,Male,Latvia,Riga,2023-09-12,84,Zara Dress 84,Z a r a,Dress,Like New,5.32,2025-10-13,2,10.64,Middle-aged,Dress
197,591,49.0,Female,Latvia,Riga,2024-01-27,34,Adidas Jacket 34,A d i d a s,Jacket,New,41.01,2024-06-17,2,82.02,Middle-aged,Jacket
198,930,54.0,Female,Estonia,Tallinn,2025-12-11,21,Puma Shoes 21,P u m a,Shoes,Like New,60.67,2025-03-18,1,60.67,Middle-aged,Shoes
199,1691,64.0,Female,Poland,Krakow,2026-03-25,64,Puma T-Shirt 64,P u m a,T-Shirt,Good,107.59,2025-10-15,1,107.59,Senior,T-Shirt
200,627,39.0,Male,Lithuania,Klaipeda,2026-02-02,3,Puma Dress 3,P u m a,Dress,Fair,99.92,2025-05-28,2,199.84,Adult,Dress
201,1353,25.0,Female,Lithuania,Vilnius,2025-05-07,1,Puma Jeans 1,P u m a,Jeans,Fair,19.11,2025-02-14,1,19.11,Young Adult,Jeans
202,283,45.0,Male,Lithuania,Kaunas,2024-06-22,180,H&M Jeans 180,H & M,Jeans,Like New,13.1,2025-10-29,2,26.2,Middle-aged,Jeans
203,1363,31.0,Male,Poland,Warsaw,2025-06-22,288,Zara Jeans 288,Z a r a,Jeans,Like New,55.65,2024-08-29,1,55.65,Adult,Jeans
204,1461,35.0,Female,Latvia,Riga,2024-11-08,139,Nike Jacket 139,N i k e,Jacket,Fair,80.95,2024-12-20,1,80.95,Adult,Jacket
205,885,46.0,Male,Lithuania,Kaunas,2025-05-28,300,Adidas Jacket 300,A d i d a s,Jacket,Like New,92.14,2025-03-26,1,92.14,Middle-aged,Jacket
206,449,36.0,Female,Lithuania,Kaunas,2025-06-23,17,Puma Jacket 17,P u m a,Jacket,Good,6.68,2025-05-31,2,13.36,Adult,Jacket
207,510,49.0,Female,Estonia,Tartu,2024-12-20,198,Nike Hoodie 198,N i k e,Hoodie,Fair,144.14,2025-07-15,2,288.28,Middle-aged,Hoodie
208,1981,62.0,Female,Poland,Warsaw,2026-02-14,51,Puma Shoes 51,P u m a,Shoes,Good,136.84,2025-04-07,2,273.68,Senior,Shoes
209,1223,48.0,Male,Estonia,Tartu,2025-06-28,160,Nike Hoodie 160,N i k e,Hoodie,New,109.78,2025-12-31,1,109.78,Middle-aged,Hoodie
210,893,18.0,Female,Latvia,Daugavpils,2024-12-26,166,H&M Shoes 166,H & M,Shoes,Fair,31.32,2024-10-22,3,93.96,Young Adult,Shoes
211,1400,22.0,Female,Lithuania,Klaipeda,2026-03-08,103,H&M Hoodie 103,H & M,Hoodie,Fair,120.97,2024-10-18,2,241.94,Young Adult,Hoodie
212,853,28.0,Male,Poland,Krakow,2025-10-14,284,Zara Jacket 284,Z a r a,Jacket,New,48.26,2025-04-06,1,48.26,Young Adult,Jacket
213,625,31.0,Female,Lithuania,Vilnius,2023-11-24,44,Zara T-Shirt 44,Z a r a,T-Shirt,Fair,141.33,2026-01-03,2,282.66,Adult,T-Shirt
214,1899,40.0,Female,Latvia,Riga,2024-03-01,237,Adidas T-Shirt 237,A d i d a s,T-Shirt,New,39.85,2024-12-06,3,119.55,Adult,T-Shirt
215,770,35.0,Female,Poland,Krakow,2025-05-17,224,Uniqlo Jacket 224,U n i q l o,Jacket,Fair,85.35,2024-10-21,1,85.35,Adult,Jacket
216,1079,30.0,Female,Poland,Krakow,2026-03-02,227,Levi's Jacket 227,L e v i ' s,Jacket,Like New,112.75,2025-04-18,3,338.25,Adult,Jacket
217,1032,41.0,Female,Estonia,Tartu,2025-04-01,184,Adidas Shoes 184,A d i d a s,Shoes,Like New,66.93,2025-05-30,2,133.86,Adult,Shoes
218,876,44.0,Female,Latvia,Riga,2026-01-16,239,Uniqlo Jacket 239,U n i q l o,Jacket,New,11.97,2025-07-27,2,23.94,Middle-aged,Jacket
219,945,22.0,Female,Poland,Warsaw,2024-09-18,15,H&M T-Shirt 15,H & M,T-Shirt,New,117.77,2024-06-29,3,353.31,Young Adult,T-Shirt
220,1961,42.0,Female,Latvia,Riga,2026-04-17,216,Levi's Jeans 216,L e v i ' s,Jeans,New,26.3,2024-10-23,1,26.3,Adult,Jeans
221,1260,57.0,Male,Poland,Warsaw,2025-03-20,155,Zara T-Shirt 155,Z a r a,T-Shirt,Good,52.06,2026-01-17,1,52.06,Senior,T-Shirt
222,1049,40.0,Female,Lithuania,Klaipeda,2026-02-06,192,Adidas T-Shirt 192,A d i d a s,T-Shirt,Good,95.59,2026-02-27,1,95.59,Adult,T-Shirt
223,1113,29.0,Female,Lithuania,Vilnius,2025-02-03,290,Uniqlo Jeans 290,U n i q l o,Jeans,Fair,56.43,2024-07-26,2,112.86,Young Adult,Jeans
224,1547,59.0,Male,Poland,Krakow,2024-03-30,202,H&M Hoodie 202,H & M,Hoodie,Good,25.04,2025-07-19,1,25.04,Senior,Hoodie
225,1373,34.0,Female,Latvia,Daugavpils,2025-05-29,4,Levi's Jeans 4,L e v i ' s,Jeans,Fair,105.91,2025-11-14,2,211.82,Adult,Jeans
226,943,46.0,Male,Latvia,Riga,2024-03-07,28,Adidas T-Shirt 28,A d i d a s,T-Shirt,New,31.2,2024-07-28,1,31.2,Middle-aged,T-Shirt
227,554,39.0,Female,Estonia,Tartu,2025-12-19,55,Nike Jeans 55,N i k e,Jeans,Good,90.38,2026-01-31,2,180.76,Adult,Jeans
228,200,38.0,Female,Poland,Warsaw,2025-08-28,149,Adidas Dress 149,A d i d a s,Dress,Good,85.06,2025-10-08,3,255.18,Adult,Dress
229,1415,27.0,Male,Latvia,Daugavpils,2025-02-20,170,Adidas Shoes 170,A d i d a s,Shoes,Like New,15.45,2024-10-04,1,15.45,Young Adult,Shoes
230,1517,34.0,Female,Lithuania,Kaunas,2025-05-03,300,Adidas Jacket 300,A d i d a s,Jacket,Like New,92.14,2025-11-07,3,276.42,Adult,Jacket
231,1515,25.0,Female,Poland,Krakow,2025-07-12,28,Adidas T-Shirt 28,A d i d a s,T-Shirt,New,31.2,2024-12-28,3,93.6,Young Adult,T-Shirt
232,1058,36.0,Male,Lithuania,Kaunas,2025-11-29,74,Puma Jeans 74,P u m a,Jeans,Fair,77.18,2025-10-22,3,231.54,Adult,Jeans
233,280,28.0,Male,Lithuania,Vilnius,2025-07-27,115,Uniqlo Shoes 115,U n i q l o,Shoes,Like New,32.36,2026-03-19,3,97.08,Young Adult,Shoes
234,1746,53.0,Male,Lithuania,Vilnius,2024-07-13,80,Zara Jeans 80,Z a r a,Jeans,Good,143.11,2026-03-07,2,286.22,Middle-aged,Jeans
235,637,53.0,Female,Lithuania,Vilnius,2025-11-11,4,Levi's Jeans 4,L e v i ' s,Jeans,Fair,105.91,2026-03-02,2,211.82,Middle-aged,Jeans
236,1409,50.0,Female,Estonia,Tartu,2024-06-15,103,H&M Hoodie 103,H & M,Hoodie,Fair,120.97,2024-08-09,1,120.97,Middle-aged,Hoodie
237,1,65.0,Female,Lithuania,Vilnius,2024-05-13,79,Adidas T-Shirt 79,A d i d a s,T-Shirt,Like New,30.35,2024-10-03,3,91.05,Senior,T-Shirt
238,1065,62.0,Female,Poland,Krakow,2024-03-16,50,Levi's Shoes 50,L e v i ' s,Shoes,Fair,14.56,2024-12-28,1,14.56,Senior,Shoes
239,213,29.0,Male,Latvia,Riga,2025-05-22,243,Puma T-Shirt 243,P u m a,T-Shirt,New,53.04,2025-11-01,1,53.04,Young Adult,T-Shirt
240,909,61.0,Male,Lithuania,Klaipeda,2023-09-30,201,H&M Jacket 201,H & M,Jacket,Fair,105.55,2024-10-04,1,105.55,Senior,Jacket
241,615,49.0,Female,Poland,Warsaw,2024-08-01,208,Uniqlo Shoes 208,U n i q l o,Shoes,Good,85.96,2024-12-07,2,171.92,Middle-aged,Shoes
242,1680,30.0,Female,Latvia,Riga,2026-05-25,121,H&M Jacket 121,H & M,Jacket,New,78.93,2025-02-23,3,236.79,Adult,Jacket
243,1683,58.0,Male,Poland,Krakow,2024-02-08,225,Uniqlo Dress 225,U n i q l o,Dress,Good,107.86,2026-02-23,3,323.58,Senior,Dress
244,253,65.0,Male,Poland,Warsaw,2025-01-05,222,Adidas Shoes 222,A d i d a s,Shoes,New,92.61,2026-03-15,1,92.61,Senior,Shoes
245,45,47.0,Male,Poland,Krakow,2025-07-26,95,Zara Dress 95,Z a r a,Dress,Fair,134.37,2026-04-06,1,134.37,Middle-aged,Dress
246,493,32.0,Female,Poland,Warsaw,2026-01-31,88,Levi's Jacket 88,L e v i ' s,Jacket,Good,48.26,2026-05-19,3,144.78,Adult,Jacket
247,1120,26.0,Female,Lithuania,Klaipeda,2023-09-12,103,H&M Hoodie 103,H & M,Hoodie,Fair,120.97,2025-10-06,2,241.94,Young Adult,Hoodie
248,594,44.0,Female,Poland,Krakow,2024-11-04,149,Adidas Dress 149,A d i d a s,Dress,Good,85.06,2024-09-12,3,255.18,Middle-aged,Dress
249,1965,24.0,Male,Estonia,Tartu,2024-12-16,253,Uniqlo T-Shirt 253,U n i q l o,T-Shirt,Fair,39.67,2026-04-16,2,79.34,Young Adult,T-Shirt
250,564,52.0,Male,Poland,Krakow,2025-11-23,201,H&M Jacket 201,H & M,Jacket,Fair,105.55,2026-05-17,2,211.1,Middle-aged,Jacket
251,1639,63.0,Female,Lithuania,Kaunas,2024-07-23,55,Nike Jeans 55,N i k e,Jeans,Good,90.38,2025-08-02,2,180.76,Senior,Jeans
252,1667,37.0,Male,Poland,Krakow,2024-04-07,218,Levi's Jacket 218,L e v i ' s,Jacket,Like New,115.99,2024-06-30,1,115.99,Adult,Jacket
253,581,54.0,Male,Estonia,Tallinn,2025-12-02,235,Adidas Hoodie 235,A d i d a s,Hoodie,New,14.47,2025-12-31,1,14.47,Middle-aged,Hoodie
254,798,60.0,Male,Estonia,Tallinn,2024-07-02,6,Puma Jeans 6,P u m a,Jeans,New,57.52,2025-04-08,3,172.56,Senior,Jeans
255,70,63.0,Female,Estonia,Tallinn,2024-04-01,228,H&M Hoodie 228,H & M,Hoodie,New,36.74,2025-05-31,1,36.74,Senior,Hoodie
256,1972,60.0,Male,Poland,Krakow,2025-09-26,72,Nike T-Shirt 72,N i k e,T-Shirt,Good,85.35,2025-09-14,2,170.7,Senior,T-Shirt
257,568,32.0,Male,Lithuania,Kaunas,2024-12-05,5,Zara Jeans 5,Z a r a,Jeans,Like New,36.63,2025-06-03,1,36.63,Adult,Jeans
258,1026,42.0,Male,Latvia,Daugavpils,2024-02-02,258,Zara Jeans 258,Z a r a,Jeans,Good,28.41,2025-05-25,1,28.41,Adult,Jeans
259,1849,62.0,Female,Latvia,Daugavpils,2024-04-07,269,Nike Dress 269,N i k e,Dress,Fair,27.94,2025-11-09,2,55.88,Senior,Dress
260,129,54.0,Male,Poland,Warsaw,2024-12-25,90,Adidas Jacket 90,A d i d a s,Jacket,Good,6.29,2024-11-04,3,18.87,Middle-aged,Jacket
261,721,37.0,Female,Latvia,Daugavpils,2024-01-14,289,H&M Jacket 289,H & M,Jacket,Fair,82.65,2025-09-15,2,165.3,Adult,Jacket
262,1465,35.0,Female,Estonia,Tartu,2023-12-13,72,Nike T-Shirt 72,N i k e,T-Shirt,Good,85.35,2026-04-07,2,170.7,Adult,T-Shirt
263,621,35.0,Male,Estonia,Tallinn,2025-07-07,202,H&M Hoodie 202,H & M,Hoodie,Good,25.04,2026-03-24,1,25.04,Adult,Hoodie
264,991,50.0,Male,Lithuania,Klaipeda,2025-05-27,193,Zara Dress 193,Z a r a,shoe,New,44.31,2026-02-12,2,88.62,Middle-aged,Dress
265,1350,57.0,Male,Lithuania,Kaunas,2024-05-11,93,H&M Shoes 93,H & M,Shoes,Like New,116.57,2026-05-28,3,349.71,Senior,Shoes
266,1900,59.0,Female,Lithuania,Kaunas,2023-09-18,260,Nike Jeans 260,N i k e,Jeans,Fair,42.4,2025-11-22,3,127.2,Senior,Jeans
267,531,37.0,Male,Poland,Warsaw,2025-04-05,67,Levi's Dress 67,L e v i ' s,Dress,Good,143.13,2025-04-29,3,429.39,Adult,Dress
268,1206,57.0,Male,Latvia,Daugavpils,2026-05-22,298,Uniqlo Jeans 298,U n i q l o,Jeans,Fair,97.64,2026-01-21,2,195.28,Senior,Jeans
269,1265,29.0,Female,Lithuania,Kaunas,2026-05-11,207,Adidas Dress 207,A d i d a s,Dress,New,34.48,2024-07-18,1,34.48,Young Adult,Dress
270,61,31.0,Female,Estonia,Tartu,2024-05-07,82,Nike Dress 82,N i k e,Dress,Like New,125.6,2024-09-08,1,125.6,Adult,Dress
271,1363,31.0,Male,Poland,Warsaw,2025-06-22,55,Nike Jeans 55,N i k e,Jeans,Good,65.71,2026-04-28,2,180.76,Adult,Jeans
272,976,44.0,Female,Latvia,Daugavpils,2023-12-24,166,H&M Shoes 166,H & M,Shoes,Fair,31.32,2025-01-30,1,31.32,Middle-aged,Shoes
273,216,36.0,Male,Lithuania,Kaunas,2023-11-20,90,Adidas Jacket 90,A d i d a s,Jacket,Good,6.29,2025-06-30,3,18.87,Adult,Jacket
274,1548,26.0,Male,Latvia,Daugavpils,2024-05-27,216,Levi's Jeans 216,L e v i ' s,Jeans,New,26.3,2024-08-04,1,26.3,Young Adult,Jeans
275,1254,43.0,Male,Estonia,Tartu,2025-08-22,129,Uniqlo Jeans 129,U n i q l o,Jeans,Good,57.28,2024-07-10,1,57.28,Middle-aged,Jeans
276,1735,25.0,Male,Estonia,Tallinn,2025-03-13,38,Puma Shoes 38,P u m a,Shoes,Like New,10.33,2025-06-20,2,20.66,Young Adult,Shoes
277,1243,35.0,Male,Poland,Warsaw,2024-02-14,16,Uniqlo T-Shirt 16,U n i q l o,T-Shirt,Fair,44.91,2025-04-26,1,44.91,Adult,T-Shirt
278,221,18.0,Male,Poland,Krakow,2026-03-26,231,H&M Jacket 231,H & M,Jacket,Like New,12.93,2024-10-16,2,25.86,Young Adult,Jacket
279,1306,21.0,Male,Estonia,Tallinn,2024-12-24,294,Uniqlo T-Shirt 294,U n i q l o,T-Shirt,Good,7.06,2024-12-23,3,21.18,Young Adult,T-Shirt
280,401,33.0,Female,Lithuania,Kaunas,2024-01-09,130,Uniqlo Dress 130,U n i q l o,Dress,Good,39.55,2025-08-24,2,79.1,Adult,Dress
281,1391,54.0,Male,Latvia,Riga,2024-11-06,147,Nike Hoodie 147,N i k e,Hoodie,Fair,78.05,2024-12-25,1,78.05,Middle-aged,Hoodie
282,1520,65.0,Male,Estonia,Tartu,2025-10-28,83,Uniqlo Shoes 83,U n i q l o,Shoes,Good,48.38,2025-11-25,2,96.76,Senior,Shoes
283,1657,19.0,Female,Lithuania,Klaipeda,2025-04-18,99,Uniqlo T-Shirt 99,U n i q l o,T-Shirt,Like New,21.05,2026-01-19,1,21.05,Young Adult,T-Shirt
284,50,59.0,Male,Lithuania,Vilnius,2026-05-25,50,Levi's Shoes 50,L e v i ' s,Shoes,Fair,14.56,2024-07-06,1,14.56,Senior,Shoes
285,1659,49.0,Female,Poland,Warsaw,2024-12-08,72,Nike T-Shirt 72,N i k e,T-Shirt,Good,85.35,2025-06-05,1,85.35,Middle-aged,T-Shirt
286,1586,35.0,Female,Latvia,Riga,2025-10-09,209,Adidas Shoes 209,A d i d a s,Shoes,New,137.15,2025-12-13,3,411.45,Adult,Shoes
287,1771,53.0,Male,Poland,Warsaw,2025-07-12,37,Levi's Dress 37,L e v i ' s,Dress,Like New,104.75,2024-12-08,2,209.5,Middle-aged,Dress
288,1398,47.0,Male,Lithuania,Kaunas,2026-02-17,271,H&M T-Shirt 271,H & M,T-Shirt,New,55.6,2024-12-13,2,111.2,Middle-aged,T-Shirt
289,1705,41.0,Female,Estonia,Tallinn,2023-12-15,107,Levi's Shoes 107,L e v i ' s,Shoes,Like New,12.55,2025-09-30,3,37.65,Adult,Shoes
290,1026,42.0,Male,Latvia,Daugavpils,2024-02-02,181,Puma Dress 181,P u m a,Dress,New,8.08,2026-02-25,2,16.16,Adult,Dress
291,1843,63.0,Male,Estonia,Tallinn,2026-01-28,287,Nike Jacket 287,N i k e,Jacket,Good,144.69,2024-08-09,1,144.69,Senior,Jacket
292,899,31.0,Female,Estonia,Tallinn,2024-08-10,219,H&M T-Shirt 219,H & M,T-Shirt,Like New,113.48,2025-06-22,3,340.44,Adult,T-Shirt
293,1790,21.0,Female,Lithuania,Vilnius,2023-11-01,37,Levi's Dress 37,L e v i ' s,Dress,Like New,104.75,2024-08-21,3,314.25,Young Adult,Dress
294,261,59.0,Male,Lithuania,Klaipeda,2024-11-19,265,Levi's Hoodie 265,L e v i ' s,Hoodie,Good,59.18,2024-09-13,2,118.36,Senior,Hoodie
295,242,46.0,Female,Estonia,Tallinn,2026-05-06,256,Nike Jeans 256,N i k e,Jeans,Good,84.33,2024-07-24,1,84.33,Middle-aged,Jeans
296,1232,31.0,Female,Poland,Krakow,2024-03-03,277,H&M Shoes 277,H & M,Shoes,Like New,142.54,2024-06-25,2,285.08,Adult,Shoes
297,459,60.0,Male,Latvia,Riga,2024-12-25,149,Adidas Dress 149,A d i d a s,Dress,Good,85.06,2025-07-06,2,170.12,Senior,Dress
298,1441,41.0,Female,Lithuania,Klaipeda,2024-02-04,184,Adidas Shoes 184,A d i d a s,Shoes,Like New,66.93,2024-11-10,1,66.93,Adult,Shoes
299,1983,32.0,Male,Poland,Krakow,2024-05-28,148,Puma Hoodie 148,P u m a,Hoodie,Good,48.99,2025-12-01,1,48.99,Adult,Hoodie
300,1179,47.0,Male,Poland,Krakow,2024-11-16,124,Adidas Dress 124,A d i d a s,Dress,New,31.35,2026-02-17,3,94.05,Middle-aged,Dress
301,1025,24.0,Female,Latvia,Riga,2025-12-07,160,Nike Hoodie 160,N i k e,Hoodie,New,109.78,2026-02-25,2,219.56,Young Adult,Hoodie
302,117,52.0,Male,Poland,Krakow,2025-01-17,280,Uniqlo Dress 280,U n i q l o,Dress,Fair,146.89,2024-09-23,3,440.67,Middle-aged,Dress
303,1194,54.0,Male,Latvia,Daugavpils,2024-02-19,242,Zara Jacket 242,Z a r a,Jacket,Good,146.21,2026-04-01,2,292.42,Middle-aged,Jacket
304,62,26.0,Female,Estonia,Tartu,2024-12-17,17,Puma Jacket 17,P u m a,Jacket,Good,6.68,2025-08-07,2,13.36,Young Adult,Jacket
305,535,19.0,Female,Poland,Krakow,2025-11-16,103,H&M Hoodie 103,H & M,Hoodie,Fair,120.97,2024-08-01,2,241.94,Young Adult,Hoodie
306,286,34.0,Female,Latvia,Riga,2024-08-06,105,Uniqlo Jacket 105,U n i q l o,Jacket,Fair,24.06,2025-05-05,3,72.18,Adult,Jacket
307,1893,23.0,Male,Latvia,Riga,2024-11-10,32,Zara Shoes 32,Z a r a,Shoes,New,147.09,2025-10-20,1,147.09,Young Adult,Shoes
308,150,32.0,Male,Estonia,Tartu,2025-09-13,289,H&M Jacket 289,H & M,Jacket,Fair,82.65,2026-05-22,3,247.95,Adult,Jacket
309,1711,27.0,Male,Poland,Warsaw,2025-01-14,19,Puma Hoodie 19,P u m a,Hoodie,Like New,8.34,2024-08-13,2,16.68,Young Adult,Hoodie
310,1946,58.0,Female,Lithuania,Vilnius,2025-12-17,214,Nike T-Shirt 214,N i k e,T-Shirt,Fair,58.89,2026-02-19,3,176.67,Senior,T-Shirt
311,1904,24.0,Female,Latvia,Daugavpils,2025-06-13,42,Zara Dress 42,Z a r a,Dress,Fair,99.22,2025-10-05,3,297.66,Young Adult,Dress
312,1939,41.0,Male,Poland,Warsaw,2025-08-20,67,Levi's Dress 67,L e v i ' s,Dress,Good,143.13,2024-07-14,2,286.26,Adult,Dress
313,214,49.0,Male,Poland,Warsaw,2024-04-30,19,Puma Hoodie 19,P u m a,Hoodie,Like New,8.34,2025-11-03,2,16.68,Middle-aged,Hoodie
314,462,26.0,Female,Latvia,Riga,2024-02-09,180,H&M Jeans 180,H & M,Jeans,Like New,13.1,2025-10-04,2,26.2,Young Adult,Jeans
315,622,23.0,Female,Estonia,Tartu,2025-07-17,117,Adidas Jacket 117,A d i d a s,Jacket,New,44.71,2024-07-28,1,44.71,Young Adult,Jacket
316,54,45.0,Female,Poland,Krakow,2024-02-11,101,Puma Dress 101,P u m a,Dress,New,28.25,2026-02-14,3,84.75,Middle-aged,Dress
317,1762,19.0,Female,Lithuania,Klaipeda,2025-07-25,195,Uniqlo T-Shirt 195,U n i q l o,T-Shirt,New,119.38,2026-05-03,3,358.14,Young Adult,T-Shirt
318,1512,46.0,Female,Estonia,Tartu,2023-10-12,10,Nike Dress 10,N i k e,Dress,Fair,31.05,2025-10-08,3,93.15,Middle-aged,Dress
319,107,57.0,Female,Estonia,Tartu,2026-01-03,199,Zara Jeans 199,Z a r a,Jeans,New,51.84,2026-05-15,2,103.68,Senior,Jeans
320,257,63.0,Female,Lithuania,Kaunas,2023-11-20,221,Zara Jacket 221,Z a r a,Jacket,New,46.58,2025-08-13,3,139.74,Senior,Jacket
321,1126,29.0,Female,Estonia,Tartu,2025-12-29,71,Adidas Shoes 71,A d i d a s,Shoes,Like New,88.42,2025-08-24,1,88.42,Young Adult,Shoes
322,242,46.0,Female,Estonia,Tallinn,2026-05-06,189,Nike Dress 189,N i k e,Dress,New,134.86,2024-12-17,2,269.72,Middle-aged,Dress
323,703,52.0,Female,Estonia,Tartu,2024-08-23,224,Uniqlo Jacket 224,U n i q l o,Jacket,Fair,57.09,2025-01-31,1,85.35,Middle-aged,Jacket
324,476,23.0,Male,Poland,Krakow,2025-07-06,48,Adidas Dress 48,A d i d a s,Dress,Fair,59.95,2024-06-12,3,179.85,Young Adult,Dress
325,466,28.0,Female,Latvia,Riga,2026-01-27,212,Uniqlo Jeans 212,U n i q l o,Jeans,New,113.31,2025-12-03,3,339.93,Young Adult,Jeans
326,1164,37.0,Female,Latvia,Daugavpils,2024-12-08,24,Uniqlo Hoodie 24,U n i q l o,Hoodie,Like New,63.77,2025-02-12,1,63.77,Adult,Hoodie
327,1665,48.0,Male,Lithuania,Klaipeda,2024-03-01,30,H&M Dress 30,H & M,Dress,New,10.68,2024-07-30,1,10.68,Middle-aged,Dress
328,260,50.0,Female,Estonia,Tartu,2023-12-16,225,Uniqlo Dress 225,U n i q l o,Dress,Good,107.86,2025-03-18,1,107.86,Middle-aged,Dress
329,90,20.0,Female,Latvia,Daugavpils,2023-09-07,161,Puma Jacket 161,P u m a,Jacket,Good,131.15,2026-02-08,2,262.3,Young Adult,Jacket
